,label,location,gambar
286,KAClipLengkap,"['-', '-']",2023-06-09--22-51-30.jpg
287,KAClipLengkap,"['-', '-']",2023-06-09--22-51-30.jpg
288,KAClipLengkap,"['-', '-']",2023-06-09--22-51-30.jpg
289,KAClipLengkap,"['-', '-']",2023-06-09--22-51-30.jpg
290,KAClipLengkap,"['-', '-']",2023-06-09--22-51-30.jpg
291,KAClipLengkap,"['-', '-']",2023-06-09--22-51-30.jpg
292,KAClipLengkap,"['-', '-']",2023-06-09--22-51-30.jpg
293,KAClipLengkap,"['-', '-']",2023-06-09--22-51-30.jpg
294,KAClipLengkap,"['-', '-']",2023-06-09--22-51-30.jpg
295,KAClipLengkap,"['-', '-']",2023-06-09--22-51-30.jpg
296,KAClipLengkap,"['-', '-']",2023-06-09--22-51-30.jpg
297,KAClipLengkap,"['-', '-']",2023-06-09--22-51-30.jpg
298,KAClipLengkap,"['-', '-']",2023-06-09--22-51-30.jpg
299,KAClipLengkap,"['-', '-']",2023-06-09--22-51-35.jpg
300,KAClipLengkap,"['-', '-']",2023-06-09--22-51-35.jpg
301,KAClipLengkap,"['-', '-']",2023-06-09--22-51-35.jpg
302,KAClipLengkap,"['-', '-']",2023-06-09--22-51-35.jpg
303,KAClipLengkap,"['-', '-']",2023-06-09--22-51-35.jpg
304,KAClipLengkap,"['-', '-']",2023-06-09--22-51-35.jpg
305,KAClipLengkap,"['-', '-']",2023-06-09--22-51-35.jpg
306,KAClipLengkap,"['-', '-']",2023-06-09--22-51-35.jpg
307,KAClipLengkap,"['-', '-']",2023-06-09--22-51-35.jpg
308,KAClipLengkap,"['-', '-']",2023-06-09--22-51-35.jpg
309,KAClipLengkap,"['-', '-']",2023-06-09--22-51-35.jpg
310,KAClipLengkap,"['-', '-']",2023-06-09--22-51-35.jpg
311,KAClipLengkap,"['-', '-']",2023-06-09--22-51-35.jpg
312,KAClipLengkap,"['-', '-']",2023-06-09--22-51-35.jpg
313,KAClipLengkap,"['-', '-']",2023-06-09--22-51-35.jpg
314,KAClipLengkap,"['-', '-']",2023-06-09--22-51-35.jpg
315,KAClipLengkap,"['-', '-']",2023-06-09--22-51-35.jpg
316,KAClipLengkap,"['-', '-']",2023-06-09--22-51-35.jpg
317,KAClipLengkap,"['-', '-']",2023-06-09--22-51-35.jpg
318,KAClipLengkap,"['-', '-']",2023-06-09--22-51-35.jpg
319,KAClipLengkap,"['-', '-']",2023-06-09--22-51-35.jpg
320,KAClipLengkap,"['-', '-']",2023-06-09--22-51-35.jpg
321,KAClipLengkap,"['-', '-']",2023-06-09--22-51-35.jpg
322,KAClipLengkap,"['-', '-']",2023-06-09--22-51-35.jpg
323,KAClipLengkap,"['-', '-']",2023-06-09--22-51-35.jpg
324,KAClipLengkap,"['-', '-']",2023-06-09--22-51-35.jpg
325,KAClipLengkap,"['-', '-']",2023-06-09--22-51-35.jpg
326,KAClipLengkap,"['-', '-']",2023-06-09--22-51-35.jpg
327,KAClipLengkap,"['-', '-']",2023-06-09--22-51-35.jpg
328,KAClipLengkap,"['-', '-']",2023-06-09--22-51-35.jpg
329,KAClipLengkap,"['-', '-']",2023-06-09--22-51-35.jpg
330,KAClipLengkap,"['-', '-']",2023-06-09--22-51-35.jpg
331,KAClipLengkap,"['-', '-']",2023-06-09--22-51-35.jpg
332,KAClipLengkap,"['-', '-']",2023-06-09--22-51-35.jpg
333,KAClipLengkap,"['-', '-']",2023-06-09--22-51-35.jpg
334,KAClipLengkap,"['-', '-']",2023-06-09--22-51-35.jpg
335,KAClipLengkap,"['-', '-']",2023-06-09--22-51-35.jpg
336,KAClipLengkap,"['-', '-']",2023-06-09--22-51-35.jpg
337,KAClipLengkap,"['-', '-']",2023-06-09--22-51-35.jpg
338,KAClipLengkap,"['-', '-']",2023-06-09--22-51-35.jpg
339,KAClipLengkap,"['-', '-']",2023-06-09--22-51-35.jpg
340,KAClipLengkap,"['-', '-']",2023-06-09--22-51-35.jpg
341,KAClipLengkap,"['-', '-']",2023-06-09--22-51-35.jpg
342,KAClipLengkap,"['-', '-']",2023-06-09--22-51-35.jpg
343,KAClipLengkap,"['-', '-']",2023-06-09--22-51-35.jpg
344,KAClipLengkap,"['-', '-']",2023-06-09--22-51-35.jpg
345,KAClipLengkap,"['-', '-']",2023-06-09--22-51-35.jpg
346,KAClipLengkap,"['-', '-']",2023-06-09--22-51-35.jpg
347,KAClipLengkap,"['-', '-']",2023-06-09--22-51-40.jpg
348,KAClipLengkap,"['-', '-']",2023-06-09--22-51-40.jpg
